Distribuição dos casos  autóctones de dengue segundo o município de residência, por semana epidemiológica de início de sintomas, ESP, 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;SE 01;SE 02;SE 03;SE 04;SE 05;SE 06;SE 07;SE 08;SE 09;SE 10;SE 11;SE 12;SE 13;SE 14;SE 15;SE 16;SE 17;SE 18;SE 19;SE 20;SE 21;SE 22;SE 23;SE 24;SE 25;SE 26;SE 27;SE 28;SE 29;SE 30;SE 31;SE 32;SE 33;SE 34;SE 35;SE 36;SE 37;SE 38;SE 39;SE 40;SE 41;SE 42;SE 43;SE 44;SE 45;SE 46;SE 47;SE 48;SE 49;SE 50;SE 51;SE 52;Total
9;Marília;XIII;ASSIS;35092;ASSIS;355395 Tarumã;0;1;0;0;3;1;1;0;0;3;5;9;10;7;11;50;33;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355400 Tatuí;1;0;0;1;0;0;0;0;2;0;0;1;1;0;1;2;0;1;2;0;1;0;1;0;0;1;0;0;0;1;0;0;1;2;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;25
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355410 Taubaté;2;7;8;4;8;10;14;18;10;31;56;54;103;91;110;101;120;103;112;120;63;63;24;37;26;14;12;9;5;8;4;3;6;4;7;6;8;5;6;3;4;3;5;6;7;10;14;19;18;27;34;40;1582
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355420 Tejupá;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;355430 Teodoro Sampaio;2;5;2;2;1;4;16;8;8;12;18;19;22;32;32;39;29;20;38;15;10;6;9;6;0;2;2;2;1;0;1;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;369
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355440 Terra Roxa;0;0;1;4;3;7;6;2;2;0;3;4;2;3;4;1;2;2;0;3;1;0;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355450 Tietê;0;1;1;0;1;4;4;5;9;21;29;34;27;36;46;69;51;37;33;23;11;18;8;6;1;1;2;1;2;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;485
9;Marília;XIII;ASSIS;35094;OURINHOS;355460 Timburi;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;355465 Torre de Pedra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;Bauru;XV;BAURU;35064;JAU;355470 Torrinha;0;0;0;0;0;0;0;0;1;0;3;6;4;11;20;22;6;18;22;16;15;10;4;2;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;167
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;355475 Trabiju;0;0;0;1;2;0;0;0;1;0;4;5;9;6;19;5;6;2;6;2;4;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;78
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355480 Tremembé;2;2;4;4;10;9;12;25;10;18;17;35;33;23;21;19;14;17;19;20;9;12;9;6;6;2;4;2;1;2;2;1;0;1;0;0;0;0;0;1;0;3;3;1;6;4;2;13;9;13;31;37;494
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;355490 Três Fronteiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355495 Tuiuti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
9;Marília;XIX;MARÍLIA;35095;TUPÃ;355500 Tupã;4;14;21;28;47;46;75;75;141;178;196;333;383;359;392;369;271;275;264;229;138;85;49;52;27;24;9;10;11;4;7;3;9;5;3;3;8;8;3;6;4;1;4;6;9;4;1;3;4;5;6;4;4215
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;355510 Tupi Paulista;42;43;57;73;73;83;72;101;114;77;54;91;56;41;34;39;23;19;15;20;10;5;3;2;3;2;1;0;1;2;0;2;0;1;2;2;3;2;3;2;1;1;0;0;0;1;0;0;0;0;0;0;1176
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;355520 Turiúba;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;355530 Turmalina;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;7
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355535 Ubarana;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;6
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;355540 Ubatuba;0;0;0;1;2;1;3;3;7;18;12;23;18;26;26;32;36;46;16;46;18;35;44;20;11;23;18;10;13;16;10;13;9;5;4;2;1;8;7;5;5;5;5;6;10;13;11;17;23;37;50;49;819
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;355550 Ubirajara;0;0;0;0;0;0;0;0;0;1;2;1;2;1;1;0;5;1;5;4;3;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;31
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;355560 Uchoa;0;1;1;2;1;0;0;2;3;1;2;4;2;2;5;3;3;1;4;5;3;2;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;2;1;2;0;0;0;0;1;1;0;0;0;60
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355570 União Paulista;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
15;São José do Rio Preto;XXX;JALES;35153;JALES;355580 Urânia;0;0;0;0;0;1;0;1;0;1;2;1;2;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;17
6;Bauru;XV;BAURU;35065;LINS;355590 Uru;0;1;0;0;0;0;0;0;0;3;3;0;5;8;9;7;5;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;355600 Urupês;1;0;0;0;0;0;1;0;0;3;0;2;2;2;1;2;0;2;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;25
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355610 Valentim Gentil;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355620 Valinhos;1;0;0;2;0;4;3;4;1;7;23;121;67;43;70;27;8;17;14;9;3;6;4;3;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;3;2;6;12;468
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;355630 Valparaíso;1;1;0;1;0;0;0;0;0;2;2;7;9;4;13;6;1;5;3;4;3;2;0;5;2;2;1;1;0;0;1;0;0;1;0;0;0;0;2;0;1;0;1;0;0;0;1;0;0;0;0;0;82
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355635 Vargem;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;355640 Vargem Grande do Sul;0;0;0;0;0;0;0;0;0;0;1;5;10;12;20;25;9;21;29;12;20;26;14;15;4;0;0;0;0;0;1;0;3;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1;238
1;São Paulo;X;OSASCO;35013;MANANCIAIS;355645 Vargem Grande Paulista;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;355650 Várzea Paulista;0;1;3;6;2;3;6;9;5;10;19;22;22;33;31;26;26;21;25;17;11;8;7;6;5;6;1;1;1;1;2;2;1;0;4;1;2;1;2;2;1;0;2;1;0;2;9;3;5;4;4;4;386
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;355660 Vera Cruz;0;0;0;0;0;0;0;0;2;1;0;4;1;4;1;2;6;4;3;1;2;0;1;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;43
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355670 Vinhedo;0;1;0;0;2;0;1;0;3;1;5;4;15;8;4;15;12;8;7;9;4;5;0;5;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;119
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355680 Viradouro;15;14;17;37;45;65;140;136;172;172;195;149;103;54;77;45;28;44;21;16;11;5;9;5;4;1;2;3;1;1;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1594
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355690 Vista Alegre do Alto;0;0;0;1;1;0;5;7;2;6;4;28;26;19;48;52;40;35;38;28;20;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;375
15;São José do Rio Preto;XXX;JALES;35153;JALES;355695 Vitória Brasil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355700 Votorantim;12;9;13;35;38;58;86;64;91;166;201;241;305;288;284;241;190;182;201;135;58;48;25;21;13;9;7;0;3;2;2;0;0;0;0;0;1;3;1;1;0;1;2;4;5;2;9;10;11;19;19;15;3131
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355710 Votuporanga;6;11;18;16;20;28;41;43;45;51;50;59;53;48;39;31;44;25;26;21;16;22;12;9;13;5;7;3;2;6;6;4;5;6;5;3;7;5;4;12;8;15;18;17;23;16;25;21;36;34;49;17;1106
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355715 Zacarias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
9;Marília;XIII;ASSIS;35094;OURINHOS;355720 Chavantes;0;0;0;2;0;0;0;0;6;7;16;33;8;18;14;25;2;2;1;1;5;1;1;5;1;3;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;157
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35141;BAIXA MOGIANA;355730 Estiva Gerbi;0;0;4;0;1;8;16;17;6;25;17;19;22;13;11;27;19;12;10;2;9;1;3;2;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;252
Total do Estado ;;;;;;;2.346;2.485;3.301;4.445;5.920;7.781;8.896;9.930;13.375;16286;18556;21993;24107;23669;24959;21251;17698;16986;15741;12947;7556;5600;3849;3156;2047;1544;1059;867;707;638;624;597;661;559;532;502;622;646;607;698;601;749;769;777;1003;922;1367;1430;1606;2066;2474;1782;321289
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados informados pelas Secretarias Municipais de Saúde no Sistema de Informação - SINAN , 14.02.2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
*SE (Semana Epidemiológica),  dados SE 01 até SE 52 de 2023 (01/01/2023 até 30/12/2023);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
